,UA.CK,UA.CH,UA.CV,UA.KR,UA.DP,UA.DT,UA.IF,UA.KK,UA.KS,UA.KM,UA.KV,UA.KC,UA.KH,UA.LV,UA.LH,UA.MY,UA.OD,UA.PL,UA.RV,UA.SC,UA.SM,UA.TP,UA.VI,UA.VO,UA.ZK,UA.ZP,UA.ZT
2015-04-06 04:00:00,0.054923,0.079136,0.1025,0.248533,0.0955,0.079714,0.076143,0.1299,0.148071,0.070417,0.084765,0.099,0.056235,0.074667,0.108375,0.096214,0.149235,0.070889,0.059385,0.38,0.097692,0.069,0.111,0.067769,0.183857,0.086611,0.073667
2015-04-06 05:00:00,0.049769,0.067545,0.08,0.284533,0.074625,0.084571,0.070143,0.10215,0.151357,0.052333,0.052824,0.06,0.053176,0.057933,0.099688,0.091,0.140647,0.050556,0.049538,0.46,0.086462,0.0483,0.089176,0.055308,0.153286,0.088833,0.054667
2015-04-06 06:00:00,0.049538,0.09,0.08425,0.3734,0.077438,0.103571,0.082286,0.14075,0.221357,0.047333,0.059,0.071,0.056118,0.061067,0.146625,0.0995,0.142824,0.071611,0.044,0.529,0.131077,0.0448,0.072176,0.049538,0.162714,0.121,0.054222
2015-04-06 07:00:00,0.051231,0.086318,0.108,0.407667,0.07925,0.100214,0.091429,0.13125,0.279714,0.047583,0.054529,0.06,0.063118,0.064267,0.14425,0.116571,0.169588,0.073944,0.044,0.559,0.127231,0.0456,0.078176,0.045846,0.149286,0.158278,0.046667
2015-04-06 08:00:00,0.052077,0.085773,0.131,0.3984,0.08025,0.090071,0.105143,0.1252,0.297571,0.050417,0.050588,0.052,0.067824,0.071267,0.137563,0.1345,0.217765,0.073556,0.044,0.559,0.125615,0.0494,0.093,0.044,0.150714,0.178222,0.044
2015-04-06 09:00:00,0.056231,0.085955,0.16475,0.379267,0.082813,0.081571,0.132571,0.12575,0.314143,0.057833,0.047765,0.044,0.080294,0.095067,0.127375,0.169286,0.283235,0.074722,0.044,0.559,0.131385,0.0625,0.112941,0.045846,0.175429,0.1895,0.044
2015-04-06 10:00:00,0.063308,0.083682,0.19125,0.385133,0.08825,0.075071,0.159714,0.12885,0.355286,0.068833,0.045412,0.044,0.099471,0.123867,0.114125,0.217929,0.345118,0.072556,0.045846,0.559,0.130769,0.0833,0.139059,0.057,0.217429,0.203389,0.044
2015-04-06 11:00:00,0.072923,0.076136,0.22475,0.427867,0.096938,0.073643,0.188143,0.1229,0.417643,0.087583,0.046941,0.044,0.123235,0.148667,0.100875,0.273714,0.376647,0.065667,0.048462,0.6,0.121231,0.1074,0.162059,0.067385,0.265143,0.225,0.044
2015-04-06 12:00:00,0.089077,0.0695,0.24825,0.460267,0.108,0.070643,0.22,0.11115,0.459429,0.109667,0.048471,0.044,0.148529,0.172933,0.085313,0.309357,0.375412,0.059167,0.053615,0.616,0.104231,0.1308,0.190647,0.076,0.301571,0.259667,0.048611
2015-04-06 13:00:00,0.104231,0.063545,0.2745,0.470867,0.121563,0.077643,0.239571,0.0912,0.480571,0.136333,0.055529,0.044,0.171353,0.2018,0.069438,0.310143,0.348235,0.054556,0.070231,0.616,0.083462,0.1558,0.211235,0.095231,0.345,0.289444,0.061389
2015-04-06 14:00:00,0.116,0.061864,0.268,0.474667,0.138875,0.096929,0.251429,0.07365,0.462714,0.157833,0.073,0.06,0.175706,0.2328,0.063313,0.300571,0.340471,0.057056,0.106077,0.577,0.061462,0.1793,0.209118,0.129077,0.357571,0.305778,0.088833
2015-04-06 15:00:00,0.146231,0.072182,0.22075,0.467733,0.18675,0.150071,0.239143,0.06795,0.422857,0.178083,0.110471,0.102,0.199294,0.244,0.076688,0.322286,0.363647,0.069611,0.129462,0.529,0.053154,0.1968,0.200118,0.159462,0.324286,0.356722,0.118333
2015-04-06 16:00:00,0.197077,0.090955,0.212,0.425467,0.277188,0.268857,0.255143,0.06995,0.417357,0.234167,0.174529,0.162,0.256294,0.279933,0.110938,0.345,0.421059,0.108111,0.159,0.436,0.050692,0.2476,0.247706,0.191692,0.325857,0.452333,0.164944
2015-04-06 17:00:00,0.250692,0.1215,0.23325,0.393533,0.332813,0.371857,0.303571,0.08585,0.438714,0.301,0.240059,0.211,0.292,0.342267,0.171688,0.375143,0.470765,0.161278,0.194769,0.464,0.067385,0.3231,0.307235,0.237769,0.339429,0.474944,0.212889
2015-04-06 18:00:00,0.290769,0.151227,0.2645,0.434733,0.341313,0.398571,0.330286,0.1126,0.4855,0.349333,0.281471,0.253,0.310647,0.3642,0.231625,0.413714,0.497,0.206444,0.223231,0.502,0.089923,0.3618,0.360647,0.273538,0.354571,0.460611,0.251111
2015-04-06 19:00:00,0.322923,0.178364,0.2865,0.473067,0.34375,0.398643,0.340429,0.14295,0.529286,0.368667,0.312412,0.276,0.322235,0.362,0.25275,0.433929,0.518588,0.246667,0.247231,0.563,0.114385,0.3834,0.388412,0.290923,0.349714,0.440167,0.279722
2015-04-06 20:00:00,0.341923,0.208455,0.29825,0.5376,0.360625,0.365,0.316857,0.1749,0.584286,0.370083,0.335588,0.302,0.336294,0.3584,0.283688,0.499357,0.536294,0.279278,0.271154,0.618,0.145692,0.3848,0.387824,0.305231,0.339857,0.473444,0.302333
2015-04-06 21:00:00,0.346,0.233682,0.292,0.5604,0.386438,0.372714,0.295143,0.2059,0.619071,0.367,0.336176,0.309,0.349059,0.340733,0.298938,0.535071,0.537059,0.298056,0.282231,0.616,0.171692,0.3656,0.384235,0.305462,0.342143,0.516222,0.314056
2015-04-06 22:00:00,0.349,0.254045,0.292,0.5704,0.404313,0.421857,0.286571,0.24665,0.624071,0.356667,0.333,0.309,0.348941,0.332467,0.327063,0.548357,0.549294,0.315944,0.285462,0.667,0.200231,0.356,0.375235,0.301923,0.342571,0.543944,0.310278
2015-04-06 23:00:00,0.345615,0.272273,0.2965,0.587,0.412063,0.470714,0.288571,0.2938,0.649143,0.350083,0.335647,0.323,0.366529,0.324333,0.366188,0.582714,0.581412,0.325278,0.286846,0.618,0.236769,0.341,0.367824,0.302846,0.342857,0.549167,0.308389
2015-04-07 00:00:00,0.358308,0.278864,0.3005,0.628267,0.450875,0.472357,0.284143,0.3365,0.680786,0.342417,0.338412,0.35,0.391,0.3228,0.395313,0.606786,0.604,0.3525,0.290846,0.6,0.259769,0.3343,0.371647,0.303769,0.333429,0.568056,0.307889
2015-04-07 01:00:00,0.372769,0.2895,0.3005,0.640467,0.476063,0.467714,0.276143,0.39055,0.71,0.3415,0.350471,0.38,0.421647,0.305733,0.395813,0.64,0.627824,0.381722,0.286154,0.559,0.299538,0.3212,0.401882,0.296077,0.323714,0.584889,0.307222
2015-04-07 02:00:00,0.385692,0.302091,0.297,0.604467,0.512813,0.461643,0.256,0.4279,0.729857,0.337667,0.355353,0.38,0.446353,0.272467,0.389688,0.666071,0.632588,0.407722,0.252615,0.488,0.346538,0.3173,0.393882,0.264,0.308714,0.631278,0.303389
2015-04-07 03:00:00,0.398,0.308136,0.30275,0.5584,0.543438,0.4725,0.262143,0.4245,0.741357,0.332083,0.350059,0.359,0.472882,0.249867,0.356875,0.689357,0.640647,0.424278,0.205538,0.46,0.362538,0.3057,0.396824,0.218385,0.308286,0.674833,0.291222
2015-04-07 04:00:00,0.386154,0.243545,0.30325,0.493467,0.580438,0.474214,0.276857,0.3784,0.751929,0.30425,0.299294,0.285,0.498294,0.243267,0.33275,0.706929,0.660588,0.385556,0.176154,0.428,0.280769,0.2881,0.388,0.177385,0.311714,0.6975,0.248444
2015-04-07 05:00:00,0.380846,0.187364,0.2865,0.440333,0.627375,0.514214,0.287714,0.3502,0.761786,0.292083,0.259412,0.224,0.562882,0.264267,0.364875,0.757071,0.695353,0.370167,0.204769,0.464,0.235077,0.2848,0.367118,0.184846,0.338429,0.729278,0.2425
2015-04-07 06:00:00,0.408308,0.294455,0.3695,0.381733,0.703813,0.616214,0.387143,0.39805,0.7725,0.397667,0.347824,0.35,0.643,0.3366,0.47375,0.799714,0.737,0.410778,0.258769,0.46,0.357692,0.3891,0.446588,0.244692,0.465143,0.772333,0.310667
2015-04-07 07:00:00,0.554692,0.317,0.51075,0.375467,0.759813,0.701929,0.458286,0.49755,0.779571,0.469,0.440706,0.405,0.726294,0.3922,0.580188,0.820071,0.777588,0.547056,0.280462,0.488,0.393462,0.445,0.607118,0.286077,0.538,0.817167,0.336167
2015-04-07 08:00:00,0.669538,0.318364,0.53575,0.409933,0.80325,0.766357,0.474429,0.59355,0.772357,0.480917,0.491,0.428,0.76,0.422533,0.647813,0.828643,0.807353,0.622778,0.289077,0.529,0.384769,0.4551,0.666059,0.304615,0.549714,0.826611,0.355333
2015-04-07 09:00:00,0.709077,0.334636,0.53225,0.437267,0.819188,0.778429,0.468429,0.6751,0.737143,0.476417,0.502647,0.436,0.795529,0.418533,0.690375,0.829786,0.821824,0.674389,0.289154,0.559,0.412,0.4575,0.675294,0.315231,0.530714,0.813833,0.3615
2015-04-07 10:00:00,0.713462,0.350182,0.5265,0.456067,0.808063,0.759929,0.457857,0.71565,0.697429,0.4755,0.505412,0.46,0.805471,0.417467,0.715063,0.828,0.805294,0.691278,0.289154,0.616,0.434,0.4527,0.677706,0.318077,0.509857,0.771778,0.360222
2015-04-07 11:00:00,0.701462,0.364227,0.53875,0.491667,0.798188,0.708286,0.447286,0.70165,0.664643,0.475833,0.507412,0.46,0.812706,0.432733,0.690938,0.82,0.783647,0.676167,0.286154,0.667,0.456154,0.4527,0.672353,0.315154,0.486429,0.720556,0.360667
2015-04-07 12:00:00,0.684615,0.3775,0.53875,0.520133,0.793188,0.673071,0.452571,0.6654,0.629643,0.478417,0.512471,0.464,0.809647,0.4546,0.647188,0.807,0.767647,0.653889,0.291231,0.682,0.462308,0.4599,0.663235,0.320308,0.477,0.673444,0.369167
2015-04-07 13:00:00,0.668385,0.385045,0.545,0.546067,0.793688,0.648643,0.469143,0.64425,0.572429,0.49425,0.520176,0.502,0.804294,0.481067,0.600688,0.797714,0.754353,0.641556,0.311077,0.717,0.453692,0.4814,0.651588,0.332385,0.473,0.596222,0.386056
2015-04-07 14:00:00,0.666769,0.3845,0.533,0.562733,0.781063,0.646714,0.465571,0.66315,0.531571,0.50425,0.518824,0.502,0.803235,0.495067,0.59025,0.794857,0.741529,0.646333,0.335077,0.741,0.441462,0.5091,0.625588,0.352077,0.450714,0.498833,0.403333
2015-04-07 15:00:00,0.679538,0.378045,0.48525,0.5352,0.766375,0.661929,0.429286,0.69985,0.505714,0.478667,0.514647,0.502,0.806647,0.4758,0.614125,0.799571,0.745235,0.668333,0.330154,0.741,0.447923,0.4836,0.585882,0.352846,0.402857,0.437222,0.402611
2015-04-07 16:00:00,0.701615,0.4235,0.454,0.486333,0.75425,0.681643,0.410429,0.727,0.490071,0.462833,0.523235,0.488,0.811941,0.460067,0.649688,0.803643,0.761,0.682167,0.335308,0.732,0.475692,0.4576,0.571647,0.370385,0.391714,0.403778,0.415944
2015-04-07 17:00:00,0.711308,0.467955,0.476,0.470267,0.71625,0.639357,0.426714,0.73775,0.465214,0.4905,0.530353,0.488,0.814471,0.476933,0.652813,0.809071,0.777412,0.684833,0.346231,0.732,0.496615,0.4704,0.597059,0.416769,0.406286,0.369278,0.444333
2015-04-07 18:00:00,0.696154,0.474682,0.48275,0.476733,0.6715,0.593643,0.420571,0.7425,0.4335,0.475167,0.543294,0.502,0.812118,0.461867,0.621938,0.810714,0.794588,0.687056,0.333,0.741,0.503769,0.463,0.602,0.428308,0.391857,0.334,0.444889
2015-04-07 19:00:00,0.709231,0.462818,0.4645,0.471333,0.646625,0.541714,0.397714,0.76175,0.423286,0.46675,0.545471,0.529,0.817765,0.446933,0.606438,0.8115,0.807529,0.715944,0.310615,0.721,0.505769,0.4378,0.595529,0.413462,0.357714,0.323167,0.438389
2015-04-07 20:00:00,0.725,0.474273,0.4445,0.471733,0.60875,0.505786,0.377429,0.76175,0.404143,0.449,0.547294,0.529,0.821706,0.4214,0.574375,0.806357,0.812412,0.750667,0.29,0.717,0.525077,0.4178,0.592118,0.371923,0.333714,0.297056,0.420444
2015-04-07 21:00:00,0.725615,0.493818,0.43325,0.472467,0.556313,0.485643,0.366,0.7477,0.389357,0.42225,0.544824,0.529,0.819294,0.395067,0.512938,0.802,0.801882,0.766111,0.272692,0.667,0.555,0.3981,0.576529,0.316923,0.303143,0.283,0.390222
2015-04-07 22:00:00,0.726462,0.505,0.439,0.478333,0.509188,0.435214,0.368571,0.7029,0.383,0.406,0.545824,0.529,0.816529,0.3688,0.437875,0.793214,0.775765,0.771722,0.26,0.645,0.573692,0.3913,0.570882,0.278154,0.289429,0.293944,0.366333
2015-04-07 23:00:00,0.732231,0.508955,0.441,0.474667,0.464438,0.378214,0.368286,0.64165,0.381714,0.406,0.548824,0.539,0.812647,0.325267,0.376938,0.789214,0.760941,0.790667,0.242692,0.616,0.585846,0.3982,0.583,0.257462,0.271857,0.3045,0.362222
2015-04-08 00:00:00,0.741769,0.516227,0.4445,0.4908,0.434813,0.355,0.360286,0.58535,0.386786,0.417917,0.566294,0.559,0.809765,0.29,0.340313,0.79,0.751118,0.791667,0.243308,0.618,0.604077,0.3938,0.597353,0.253385,0.241857,0.311944,0.373167
2015-04-08 01:00:00,0.758846,0.511318,0.4425,0.515067,0.417438,0.3595,0.339,0.51655,0.392571,0.42925,0.579059,0.559,0.803941,0.266067,0.322063,0.790214,0.747059,0.771611,0.253462,0.667,0.656538,0.3984,0.588059,0.260462,0.206286,0.305333,0.381722
2015-04-08 02:00:00,0.771846,0.501364,0.442,0.556667,0.395313,0.353929,0.297857,0.4505,0.396357,0.422083,0.581235,0.563,0.803176,0.255133,0.322,0.787071,0.750471,0.729111,0.264308,0.717,0.645385,0.3878,0.577588,0.273769,0.165571,0.301278,0.380333
2015-04-08 03:00:00,0.765923,0.5,0.41475,0.5858,0.377875,0.356857,0.264714,0.3988,0.399786,0.401,0.560647,0.559,0.792353,0.253667,0.300625,0.788714,0.762824,0.676778,0.269846,0.755,0.633,0.349,0.545706,0.284,0.148429,0.311444,0.378222
2015-04-08 04:00:00,0.753692,0.434636,0.367,0.6162,0.345063,0.372143,0.219429,0.3297,0.410429,0.334667,0.510824,0.508,0.773529,0.233467,0.285188,0.784,0.761765,0.622611,0.223538,0.787,0.597308,0.2952,0.486706,0.253231,0.131,0.298722,0.325889
2015-04-08 05:00:00,0.775154,0.437636,0.33975,0.644733,0.333938,0.466643,0.222714,0.29725,0.424786,0.295167,0.528118,0.508,0.765647,0.241467,0.343875,0.789,0.770235,0.596111,0.175077,0.822,0.589462,0.271,0.483824,0.223692,0.126286,0.298556,0.255889
2015-04-08 06:00:00,0.812538,0.582455,0.40275,0.644533,0.32475,0.482,0.256857,0.2793,0.4315,0.345917,0.655059,0.645,0.777059,0.260933,0.369875,0.791286,0.813118,0.606,0.176154,0.828,0.641846,0.2855,0.687882,0.245385,0.175429,0.272778,0.327111
2015-04-08 07:00:00,0.819846,0.591591,0.40325,0.640667,0.323313,0.465,0.255286,0.25315,0.46,0.340917,0.661,0.645,0.776882,0.271067,0.366625,0.788357,0.827647,0.620167,0.187077,0.828,0.668077,0.286,0.699647,0.239462,0.222429,0.244722,0.346722
2015-04-08 08:00:00,0.814692,0.568455,0.369,0.6324,0.33925,0.425357,0.262571,0.23465,0.500143,0.34475,0.641294,0.618,0.778941,0.2708,0.351563,0.786071,0.824941,0.630944,0.211308,0.822,0.664077,0.2852,0.664588,0.241538,0.254571,0.230667,0.358667
2015-04-08 09:00:00,0.795231,0.539091,0.369,0.611067,0.351313,0.378357,0.277143,0.2179,0.529,0.372167,0.610471,0.6,0.780353,0.2784,0.355063,0.782929,0.804529,0.636222,0.254923,0.803,0.632077,0.3072,0.645706,0.268,0.268,0.233722,0.373278
2015-04-08 10:00:00,0.763308,0.517545,0.4015,0.589133,0.372625,0.338,0.301714,0.21665,0.541857,0.397167,0.585647,0.577,0.775941,0.288867,0.36625,0.777786,0.769765,0.637722,0.303923,0.772,0.603769,0.3415,0.627412,0.303154,0.261429,0.237667,0.390444
2015-04-08 11:00:00,0.726923,0.506727,0.41175,0.570467,0.393938,0.293429,0.322286,0.2264,0.551429,0.43725,0.575706,0.563,0.768118,0.3144,0.359813,0.761214,0.726118,0.6385,0.376769,0.732,0.577462,0.387,0.604059,0.361692,0.261571,0.254278,0.428833
2015-04-08 12:00:00,0.699,0.512,0.439,0.550933,0.412688,0.2475,0.356429,0.2331,0.567429,0.494083,0.584353,0.563,0.743647,0.358933,0.31625,0.742571,0.687059,0.626111,0.451385,0.667,0.551,0.4584,0.600529,0.426231,0.263857,0.2785,0.489333
2015-04-08 13:00:00,0.673769,0.525591,0.48875,0.526,0.428813,0.201286,0.412571,0.23255,0.573929,0.554833,0.600941,0.6,0.705706,0.4114,0.247938,0.707429,0.643294,0.596667,0.505923,0.6,0.517923,0.5353,0.606824,0.468923,0.293143,0.308611,0.541167
2015-04-08 14:00:00,0.631462,0.522455,0.52275,0.477533,0.414563,0.153857,0.447429,0.2184,0.558286,0.584667,0.592941,0.6,0.632235,0.4474,0.18175,0.6295,0.596294,0.513889,0.519923,0.508,0.439769,0.572,0.612235,0.494231,0.311,0.324944,0.551278
2015-04-08 15:00:00,0.585154,0.491636,0.48225,0.4094,0.404188,0.116929,0.390286,0.22525,0.514214,0.5445,0.551529,0.539,0.537471,0.426867,0.137813,0.540286,0.534176,0.425611,0.488308,0.428,0.380077,0.5306,0.563118,0.473385,0.282143,0.351111,0.513611
2015-04-08 16:00:00,0.574231,0.485045,0.442,0.3904,0.442813,0.110286,0.365571,0.28215,0.484143,0.4895,0.516765,0.502,0.523412,0.404067,0.12025,0.504571,0.531059,0.427556,0.463385,0.359,0.403846,0.4712,0.520588,0.468615,0.283429,0.416222,0.472222
2015-04-08 17:00:00,0.563615,0.455773,0.46025,0.368333,0.453313,0.139643,0.390571,0.32095,0.426143,0.481333,0.483412,0.464,0.524235,0.421533,0.1205,0.482143,0.538941,0.442333,0.492462,0.309,0.427385,0.485,0.499412,0.518769,0.314,0.451667,0.439444
2015-04-08 18:00:00,0.538769,0.416045,0.45425,0.329133,0.446813,0.202143,0.387571,0.3454,0.356786,0.4765,0.444059,0.436,0.507588,0.419867,0.13275,0.440857,0.525235,0.460944,0.533769,0.267,0.438385,0.487,0.467529,0.552692,0.289143,0.445556,0.439222
2015-04-08 19:00:00,0.506692,0.3965,0.438,0.2952,0.39175,0.275571,0.368,0.3456,0.314357,0.485917,0.431412,0.405,0.482353,0.423,0.159063,0.412786,0.498118,0.457778,0.588923,0.224,0.438846,0.4952,0.436,0.577923,0.262571,0.413389,0.486
2015-04-08 20:00:00,0.469462,0.436591,0.434,0.260467,0.353313,0.332143,0.360143,0.3316,0.295786,0.515917,0.445235,0.405,0.461,0.4218,0.198188,0.399571,0.472706,0.458667,0.654615,0.211,0.423231,0.5011,0.427588,0.612846,0.263286,0.377611,0.570278
2015-04-08 21:00:00,0.448077,0.5045,0.426,0.2382,0.322813,0.338786,0.36,0.30575,0.308429,0.545667,0.512882,0.502,0.436294,0.445467,0.24,0.414571,0.458176,0.442611,0.693615,0.224,0.422615,0.517,0.439941,0.635769,0.235571,0.335444,0.6635
2015-04-08 22:00:00,0.440077,0.587045,0.426,0.231733,0.32175,0.333143,0.369429,0.29035,0.338929,0.571417,0.604529,0.643,0.425824,0.472067,0.284688,0.437571,0.454353,0.4335,0.649615,0.224,0.440462,0.5373,0.471059,0.606231,0.234286,0.317333,0.705333
2015-04-08 23:00:00,0.508615,0.694,0.46975,0.2224,0.336625,0.326214,0.395286,0.2975,0.364857,0.638,0.678647,0.755,0.447765,0.496533,0.320625,0.435429,0.444824,0.460833,0.588692,0.224,0.489923,0.5893,0.554,0.511615,0.245,0.302944,0.696056
2015-04-09 00:00:00,0.611615,0.736591,0.5155,0.2124,0.361625,0.311071,0.417857,0.31495,0.377,0.637333,0.728235,0.755,0.478588,0.505667,0.347063,0.419286,0.434412,0.510833,0.562615,0.232,0.566231,0.5969,0.629941,0.480769,0.276857,0.292056,0.667611
2015-04-09 01:00:00,0.728154,0.724909,0.556,0.206933,0.364938,0.293786,0.456857,0.3306,0.360929,0.617417,0.722706,0.732,0.528588,0.464333,0.342938,0.411214,0.447647,0.570111,0.530462,0.253,0.693231,0.5703,0.671882,0.495385,0.317571,0.275333,0.617389
2015-04-09 02:00:00,0.748231,0.699818,0.5585,0.210733,0.365688,0.300786,0.437,0.34755,0.349786,0.574833,0.702706,0.717,0.595059,0.412533,0.34075,0.427357,0.482353,0.648722,0.514538,0.267,0.749231,0.5084,0.669941,0.479077,0.346857,0.261778,0.574333
2015-04-09 03:00:00,0.71,0.679455,0.5145,0.2058,0.402313,0.316571,0.411143,0.395,0.330214,0.5065,0.631529,0.618,0.675118,0.3912,0.344188,0.455643,0.513529,0.722,0.466538,0.267,0.741154,0.4578,0.578529,0.439154,0.356286,0.266722,0.512389
2015-04-09 04:00:00,0.608769,0.636182,0.44825,0.1824,0.540063,0.334429,0.361286,0.49695,0.293929,0.410917,0.519235,0.502,0.680118,0.308667,0.343125,0.532714,0.550765,0.716222,0.343231,0.276,0.734385,0.3755,0.502235,0.319615,0.359429,0.299389,0.423222
2015-04-09 05:00:00,0.666231,0.716409,0.483,0.2016,0.712625,0.396357,0.353571,0.6932,0.4,0.503083,0.647941,0.645,0.706118,0.253333,0.334813,0.649071,0.628059,0.755,0.338231,0.309,0.793077,0.4174,0.605235,0.234462,0.335714,0.448389,0.551611
2015-04-09 06:00:00,0.712308,0.747591,0.53025,0.350067,0.817188,0.546214,0.424286,0.7841,0.662571,0.60625,0.692765,0.704,0.756882,0.3862,0.38425,0.770929,0.723529,0.790833,0.516231,0.388,0.811615,0.5278,0.672412,0.357462,0.436,0.670444,0.647667
2015-04-09 07:00:00,0.703154,0.738909,0.53125,0.4728,0.824,0.698214,0.444857,0.8157,0.775,0.603083,0.682471,0.682,0.728824,0.404333,0.473125,0.780786,0.763471,0.790444,0.571692,0.464,0.802308,0.5333,0.649353,0.444846,0.484,0.782111,0.6535
2015-04-09 08:00:00,0.682692,0.726955,0.533,0.571867,0.806813,0.781429,0.448571,0.81725,0.806286,0.610167,0.675353,0.682,0.701,0.3804,0.555938,0.738214,0.747235,0.776556,0.566769,0.539,0.786308,0.5323,0.626941,0.431,0.486286,0.816778,0.657
2015-04-09 09:00:00,0.687923,0.724136,0.517,0.696867,0.794625,0.800571,0.442857,0.821,0.809786,0.6145,0.678706,0.682,0.697706,0.3642,0.608063,0.7135,0.727118,0.764556,0.566923,0.645,0.768077,0.5351,0.623824,0.425231,0.469143,0.816722,0.654444
2015-04-09 10:00:00,0.714385,0.721864,0.517,0.798267,0.785375,0.8075,0.434286,0.8149,0.812429,0.615,0.690588,0.704,0.721588,0.346667,0.647,0.726071,0.727647,0.761056,0.571692,0.787,0.750231,0.5361,0.638765,0.435,0.430286,0.809722,0.655667
2015-04-09 11:00:00,0.735462,0.721,0.516,0.8296,0.78125,0.815786,0.413143,0.78875,0.813929,0.6295,0.699,0.704,0.753529,0.335933,0.6935,0.747929,0.748471,0.7625,0.572615,0.833,0.742077,0.5337,0.661059,0.447308,0.397857,0.810278,0.652444
2015-04-09 12:00:00,0.750231,0.720318,0.5195,0.822533,0.785063,0.824143,0.404286,0.75985,0.821357,0.632833,0.710059,0.717,0.777,0.3306,0.7415,0.778929,0.768588,0.756889,0.558154,0.833,0.728923,0.5337,0.683118,0.439385,0.362,0.815444,0.6525
2015-04-09 13:00:00,0.750846,0.717818,0.52425,0.827467,0.762625,0.817714,0.388429,0.72645,0.824,0.630917,0.710235,0.717,0.783353,0.321867,0.763688,0.791357,0.782353,0.743389,0.536231,0.828,0.711,0.5337,0.698765,0.422692,0.331571,0.808056,0.634333
2015-04-09 14:00:00,0.725923,0.694045,0.508,0.8256,0.701,0.747214,0.371,0.65455,0.8,0.6055,0.678941,0.682,0.757412,0.3054,0.722563,0.780857,0.770059,0.684167,0.493846,0.828,0.665923,0.5206,0.682353,0.389769,0.295,0.759111,0.594778
2015-04-09 15:00:00,0.657692,0.621455,0.4535,0.791,0.633375,0.661071,0.302143,0.6121,0.726214,0.523083,0.608294,0.6,0.678647,0.250933,0.659563,0.708857,0.708235,0.610667,0.401538,0.809,0.609462,0.4365,0.613824,0.322154,0.218571,0.673389,0.508667
2015-04-09 16:00:00,0.621692,0.601545,0.376,0.7126,0.626438,0.621143,0.231571,0.5975,0.65,0.462417,0.578882,0.577,0.638588,0.201067,0.628375,0.644,0.648647,0.609944,0.380846,0.767,0.598154,0.3593,0.567882,0.296846,0.170286,0.612167,0.492444
2015-04-09 17:00:00,0.613538,0.593,0.3515,0.651933,0.587125,0.556286,0.210286,0.54355,0.605857,0.456167,0.572059,0.563,0.613529,0.1702,0.54375,0.609286,0.616118,0.593167,0.398615,0.717,0.576538,0.3459,0.559647,0.317923,0.169,0.561333,0.507889
2015-04-09 18:00:00,0.571615,0.559273,0.3245,0.613933,0.538,0.494857,0.180143,0.48695,0.559357,0.43825,0.549588,0.539,0.582412,0.132667,0.479875,0.562571,0.571294,0.562889,0.406385,0.645,0.547923,0.3299,0.524824,0.327154,0.162714,0.508167,0.496944
2015-04-09 19:00:00,0.546692,0.535818,0.3025,0.5672,0.513625,0.438714,0.152857,0.4619,0.5355,0.417417,0.521647,0.508,0.554882,0.105867,0.46675,0.533214,0.535941,0.534278,0.407923,0.577,0.524692,0.3083,0.489588,0.333308,0.149429,0.485611,0.481333
2015-04-09 20:00:00,0.514692,0.503,0.2855,0.534933,0.480688,0.405429,0.127714,0.4514,0.497429,0.388167,0.499059,0.502,0.525706,0.089733,0.404813,0.503286,0.490706,0.503611,0.394231,0.529,0.490077,0.2876,0.456765,0.331308,0.141714,0.456944,0.462444
2015-04-09 21:00:00,0.475077,0.453273,0.283,0.518333,0.450375,0.391071,0.118857,0.43255,0.451714,0.36475,0.457647,0.46,0.492588,0.092333,0.377438,0.472429,0.458588,0.466667,0.371462,0.488,0.452308,0.2711,0.435,0.336,0.132429,0.431944,0.423556
2015-04-09 22:00:00,0.431308,0.386273,0.288,0.493867,0.419,0.402429,0.114714,0.40705,0.423571,0.339417,0.392529,0.388,0.460941,0.1076,0.385188,0.440857,0.431353,0.430722,0.365538,0.464,0.406077,0.2631,0.396824,0.354923,0.123714,0.434333,0.377778
2015-04-09 23:00:00,0.387692,0.367955,0.292,0.469667,0.384188,0.407714,0.115429,0.3828,0.390357,0.341667,0.375235,0.38,0.43,0.1336,0.387063,0.404286,0.403882,0.3875,0.387615,0.464,0.386,0.2639,0.383059,0.388077,0.119143,0.420278,0.387944
2015-04-10 00:00:00,0.377231,0.373818,0.292,0.4544,0.340438,0.382714,0.118857,0.3517,0.357786,0.364667,0.392647,0.388,0.391824,0.173333,0.362125,0.368929,0.375824,0.363167,0.422769,0.46,0.383385,0.2786,0.394118,0.414231,0.121286,0.386056,0.426
2015-04-10 01:00:00,0.389692,0.389409,0.29375,0.4428,0.302938,0.355929,0.125714,0.30915,0.324429,0.390917,0.416941,0.405,0.374706,0.2264,0.316938,0.337714,0.356941,0.357389,0.441769,0.436,0.378615,0.2947,0.418765,0.431385,0.121429,0.362556,0.449333
2015-04-10 02:00:00,0.392385,0.398636,0.29725,0.4428,0.282875,0.350214,0.144143,0.26135,0.315143,0.40725,0.425353,0.428,0.367882,0.283,0.27225,0.327857,0.355118,0.336556,0.453692,0.436,0.369308,0.315,0.424,0.442538,0.139286,0.358056,0.452
2015-04-10 03:00:00,0.377846,0.388773,0.283,0.430267,0.25625,0.291714,0.176429,0.2121,0.321714,0.403167,0.411353,0.405,0.350529,0.3278,0.198938,0.328214,0.359529,0.300167,0.451,0.428,0.343846,0.3166,0.414176,0.439615,0.156429,0.347222,0.444444
