timestep,AUT,BEL,BGR,HRV,CYP,CZE,DNK,EST,FIN,FRA,DEU,GRC,HUN,IRL,ITA,LVA,LTU,LUX,NLD,POL,PRT,ROU,SVK,SVN,ESP,SWE,GBR,ALB,BIH,MKD,MNE,NOR,SRB,CHE
2016-06-20 11:00:00,0.3976517931781384,0.2827283916382564,0.4707452156675671,0.4688282487159227,0.546540258895677,0.3388342947090168,0.2505468978035997,0.3515166378630881,0.3030937164154689,0.3791055551995738,0.4295931460893678,0.5210974395814557,0.4470789162633565,0.39246761443453265,0.4909508446808558,0.2980582500163318,0.2115101827541652,0.40007434597810704,0.17666457234754868,0.32504840094355014,0.5362752103577563,0.4255306057024098,0.4006273090881877,0.37295044100406816,0.5457536636185869,0.3306520357218439,0.39819009011394974,0.528882204959246,0.5090253249794865,0.5024601553297983,0.5245130546778674,0.2450300765645047,0.4749747172157135,0.5266749743304588
2016-06-20 12:00:00,0.39493650145698067,0.22753479755624567,0.441405013855441,0.4416256759944083,0.4972872044809435,0.3252248273851841,0.19744974579068747,0.3186119120746032,0.2844282856878402,0.3704825743107861,0.4102630329376664,0.48879105406582674,0.4219925438224397,0.37989633402766065,0.4664437209859526,0.24303881720015738,0.21217551126519865,0.382530613222013,0.16158866107407216,0.30787153135695894,0.5429691753862338,0.3962186231980272,0.3948894661372443,0.34734616212527536,0.5464633223022916,0.31634085071758694,0.40798455306359777,0.48946846330737875,0.48006595331918367,0.47024805242904394,0.49377965306708316,0.2346987782145632,0.44374587708916546,0.5158863438007713
2016-06-20 13:00:00,0.35850521100998073,0.17014612434890752,0.3967959737042446,0.4110183182040795,0.4235722974264023,0.32061388736953195,0.14615783843315067,0.28974353006808706,0.2782319124533733,0.34239163937157163,0.3669919224349045,0.4329361830146637,0.3799507955547966,0.36051875313312703,0.42271572468190294,0.19756442705687777,0.20591329633006664,0.26428175609054094,0.13789280105722207,0.2809102021106482,0.5327048638803563,0.3442812537632937,0.37123743043421714,0.3014069183241367,0.5286650558926764,0.28670577469313113,0.40004381008062145,0.42076162975942794,0.4395655806304406,0.41857577424378,0.4448619159379968,0.21816464302542207,0.40167299992439065,0.4871409775175773
2016-06-20 14:00:00,0.31230560240227173,0.14578293932243014,0.3340847878712812,0.36717339235162616,0.325947089522552,0.29455234540639086,0.10947959635165035,0.24881975777878365,0.26587026817349,0.3001584818336222,0.30557225407832656,0.3576329487541681,0.3185276702388589,0.325632690320194,0.36924407442156676,0.16477237470139605,0.1805653362590498,0.16472035279957223,0.12427765045334034,0.25228025837327744,0.5045659796310568,0.27686978572725407,0.32934263363141736,0.28863920952499944,0.49151548782995896,0.2469866459405681,0.3733789935611313,0.32754977811612224,0.38006070932877495,0.3444298579782614,0.3744870190791452,0.1949679687424521,0.3415328412254885,0.4302857052195867
2016-06-20 15:00:00,0.2505007712831915,0.1276715926983025,0.25137458588733075,0.30476929350125026,0.19861060687887686,0.2489411343680126,0.07867111641121796,0.2061955512868812,0.2461730707188752,0.2405963109049461,0.23387597417567252,0.2627231006998377,0.2524845604298924,0.25729107755582775,0.3013769951664942,0.1327878344355721,0.13667823344528335,0.10278782819515891,0.11452797856390724,0.20801057465152584,0.45930345025290553,0.19749974583245,0.27164814813207216,0.2540772431713495,0.4382542854578316,0.19968383676790402,0.33346601251867225,0.22904072056589442,0.2862937545401686,0.24935937235859318,0.27537810058698864,0.1636421770645135,0.2639877829782513,0.3442589453391602
2016-06-20 16:00:00,0.17562491450030912,0.11259479857485877,0.14349280923085875,0.21783918970629737,0.05138821792503296,0.18009098982740845,0.0488169870120896,0.16100128946412118,0.21414278285216887,0.18208144361428344,0.15332174599067408,0.14453309518558433,0.17559955081705092,0.20572030908981384,0.21622499471009612,0.09494229690143534,0.08506032685135433,0.06685810407969126,0.10790842560543139,0.14657518450938875,0.3972704870115685,0.11063322714339364,0.17695968904421763,0.18287510539458213,0.36707386566422945,0.1579631449835415,0.2911061935012348,0.1414076355097697,0.17697778695401203,0.14164106732617562,0.1614510240596851,0.12771149376148036,0.15151807890873922,0.22180669624646138
2016-06-20 17:00:00,0.09599493087788423,0.09271501958396715,0.028476122891184175,0.10945523501460097,0.0,0.10484715168553603,0.024887980080499496,0.10729787830283641,0.1606100948730226,0.1195688037069126,0.07967530641070607,0.026471523325592234,0.08408979302016076,0.17775549173208793,0.11680161334370252,0.04760720645156243,0.03732451928367385,0.046451644343758036,0.10643878762376646,0.07444290297194293,0.3151789666709963,0.027230221526626717,0.08273528531372631,0.0968056503428749,0.27681794602558324,0.11298829515670354,0.21548826745728308,0.040824804382438136,0.07435241730997312,0.03694736439396438,0.05316340461746514,0.09149007517627515,0.03866191621501511,0.09188680044829921
2016-06-20 18:00:00,0.020329854114159433,0.054194040053830925,0.0,0.009387742991390089,0.0,0.029714036065834348,0.0083252712029906,0.04043821248163416,0.0856724258658204,0.05527328018822107,0.02251236016829267,0.0,0.005532570246472063,0.12883194158388078,0.02254854563311537,0.010843745164787817,0.004538290570536865,0.015267668793741064,0.07158054757190206,0.014740521703595947,0.20773546620622427,0.0,0.007949039114365404,0.012550040698290682,0.16271171846618562,0.0684551217905178,0.12278043050329177,0.0,0.0028496503123980874,0.0,0.0,0.05626457253212306,0.0,0.015747827844802057
2016-06-20 19:00:00,0.0,0.009479292320132497,0.0,0.0,0.0,0.0,0.0,0.0,0.023604089123101343,0.005840341473440234,0.0,0.0,0.0,0.06830067519453406,0.0,0.0,0.0,0.0,0.016243341296673562,0.0,0.06549653250874782,0.0,0.0,0.0,0.027357405841077216,0.0319522835586543,0.04890965455643111,0.0,0.0,0.0,0.0,0.029280413839568736,0.0,0.0
2016-06-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003524100653774724,0.0,0.0,0.0,0.0,0.01083487675400357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010129215828587043,0.005424128690804799,0.0,0.0,0.0,0.0,0.011181428937843114,0.0,0.0
2016-06-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018159283919468067,0.0,0.0,0.0,0.0,0.0,0.003688977453907236,0.0,0.0
2016-06-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018395178724968102,0.0,0.0
2016-06-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015676174219742033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001140319100426083,0.0,0.0,0.0,0.0,0.0,0.002852530513011741,0.0,0.0
2016-06-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009723073802694404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004814476626186026,0.0,0.0,0.0,0.0,0.0,0.007708180582926278,0.0,0.0
2016-06-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030828711161415274,0.034742658379171384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009845523193328619,0.0,0.0,0.0,0.0,0.0,0.016533669294651363,0.0,0.0
2016-06-21 02:00:00,0.0,0.0,0.0,0.0,0.001453913622791557,0.0,0.0,0.03840284375129083,0.08146710261674159,0.0,0.0,0.0,0.0,0.0,0.0,0.01759557850045252,0.014050473832194262,0.0,0.0,0.006095771931614005,0.0,0.0021840031677138813,0.0,0.0,0.0,0.022277196778847146,0.0,0.0,0.0,0.0,0.0,0.03498082129354076,0.0,0.0
